2026-07-01 01:24:28 | INFO     | YouTubeLiveNotifier.StateManager         | No state file found — starting with default state.
2026-07-01 02:28:30 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:28:35 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:28:35 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:28:40 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:28:40 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:28:45 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:28:45 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:28:50 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:28:50 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:28:55 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:28:55 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:01 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:01 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:06 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:06 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:16 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:16 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:27 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:27 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:32 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:32 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:37 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:37 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:43 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:43 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:48 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:48 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:53 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:53 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:29:58 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:29:58 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:09 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:09 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:14 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:14 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:19 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:19 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:24 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:24 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:29 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:29 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:34 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:34 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:40 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:40 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:45 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:45 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:50 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:50 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:30:55 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:30:55 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:00 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:00 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:05 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:05 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:16 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:16 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:21 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:21 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:26 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:26 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:31 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:31 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:37 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 403: The authenticated user cannot act on behalf of the specified Google account.
2026-07-01 02:31:37 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 403 Client Error: Forbidden for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:42 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:42 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:47 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:47 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:52 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 403: The authenticated user cannot act on behalf of the specified Google account.
2026-07-01 02:31:52 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 403 Client Error: Forbidden for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:31:57 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:31:57 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:02 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:02 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:08 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:08 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:13 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:13 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:18 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:18 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:23 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:23 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:28 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:28 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:33 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:33 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:49 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:49 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:32:55 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
2026-07-01 02:32:55 | WARNING  | YouTubeLiveNotifier                      | Error in check cycle: HTTPError: 429 Client Error: Too Many Requests for url: https://www.googleapis.com/youtube/v3/search?part=id%2Csnippet&channelId=UCrMGi1oYELKLGp5GgQajmWA&eventType=live&type=video&maxResults=1&key=AIzaSyA5QuFb5a8lg7H2o9JioqDG6fXTcial2TQ. Retrying in 5s …
2026-07-01 02:33:00 | ERROR    | YouTubeLiveNotifier.YouTube              | YouTube API error 429: Quota exceeded for quota metric 'Search Queries' and limit 'Search Queries per day' of service 'youtube.googleapis.com' for consumer 'project_number:30789778189'.
